以下何種節日，在暑假期間去日本有機會遇到？,札幌雪祭,生剝鬼節,祇園季,C
著名小說家 J·K·羅琳 是哪一個國家的人？,美國,德國,英國,C
下列何者並非為莎翁四大悲劇之一？,馬克白,羅密歐與茱麗葉,李爾王,B
每年坎城電影節在哪裡舉辦？,黃金海岸,蔚藍海岸,象牙海岸,B
拿破崙因為慶祝打敗俄奧聯軍而建造了？,香榭大道,凱旋門,羅浮宮,B
西班牙對音樂世界的龐大貢獻不包括下列何者？,吉他,口風琴,佛朗明哥舞,B
西班牙現代美術三傑不包括下列哪一位？,莫內,畢卡索,達利,A
2017年動畫電影《可可夜總會》是以墨西哥哪個節日為概念源起？,萬聖節,聖誕節,亡靈節,C
巴西里約熱內盧在2016年舉辦過哪個國際賽事？,夏季奧林匹克,世界盃足球賽,美洲國家盃,A
復活節島上，有多少尊摩艾石像面向海邊？,5,7,9,B
復活節島上，會說話的木板指的是？,哈格哈格,朗格朗格,優格優格,B
哈里發塔（原杜拜塔）高度為_____公尺，是世界最高的建築物,746,778,828,C
以下哪個島不是人工島？,世界群島,長灘島,棕櫚島,B
伊斯坦堡在歷史上並未為哪一帝國的首都？,日耳曼帝國,拜占庭帝國,鄂圖曼土耳其帝國,A
聖索菲亞大教堂以其哪一部分的建築物著稱？,巨大圓頂,精緻花窗,廣闊後花園,A
加拿大是雙語國家，以下哪一個並非其官方語言？,英語,法語,西班牙語,C
加拿大唯一的職業棒球隊，隊名是？,魁北克黑熊隊,多倫多藍鳥隊,渥太華鱷魚隊,B
加拿大唯一的職業籃球隊，隊名是？,渥太華小熊隊,魁北克麋鹿隊,多倫多猛龍隊,C
以下哪一項並非加拿大的國家象徵？,河狸,燕子,楓葉,B
紐約的自由女神像，是哪一個國家送的？,英國,法國,中國,B
紐約的自由女神像是哪一隻手高舉著火炬？,右手,左手,左腳,A
紐約的時代廣場，名稱源自於？,自由時報,紐約時報,中國時報,B
紐約的時代廣場在哪一個行政區？,布魯克林區,皇后區,曼哈頓區,C
電影《華爾街之狼》主演是誰？,李奧納多・狄卡皮歐,李奧納多・皮卡丘,李奧納多・達文西,A
70年代的嘻哈文化，發源地在哪？,費城,舊金山,紐約,C
紐約的「大蘋果」暱稱，是源自於報紙的什麼專欄？,賽馬,棒球,時事,A
舊金山之所以叫舊金山，是因為哪個城市取代它而成為新金山？,馬尼拉,墨爾本,赫爾辛基,B
擁有「世界屋脊」之稱的青藏高原，平均高多少海拔公尺？,3800,4500,5700,B
西藏拉薩的著名宮堡式建築群，叫做？,布達拉宮,布拉格宮,布諾斯宮,A
西藏特產酥油茶，其製作方式為何？,悶燒,淬煉,敲打,C
泰國人口有95%是信奉哪一宗教？,伊斯蘭教,天主教,佛教,C
泰國菜講究哪五味？,酸麻苦辣鹹,酸甜苦辣鹹,酸鹹苦辣嗆,B
已故泰國國王蒲美蓬，在位時間長達多少年？,70,72,75,A
泰曆在每年的幾月，是一年的起始？,四月,五月,六月,C
泰國的潑水節，活動通常持續幾天？,3-4天,5-6天,7-8天,A
澳門的主要收入，是來自哪兩個行業？,旅遊、飲食,博彩、旅遊,金融、零售,B
澳門著名景點「大三巴牌坊」是哪一個宗教的遺址？,基督教,天主教,佛教,B
澳門常用語言不包括下列哪一種？,粵語,泰語,葡語,B
澳門街道名稱，大多以什麼來命名？,葡萄牙軍官政要,中國歷史事件,當地地理風水,A
香港特產的飲品「鴛鴦」，是哪兩種飲料組成？,檸檬＋紅茶,雪碧＋七喜,奶茶＋咖啡,C
下列哪個國家簡稱並非是R.O.C？,剛果共和國,智利,立陶宛,C
香港電影分級制度中的「第III級」，等同於我們的？,普遍級,保護級,限制級,C
2001年電影《少林足球》中，三師兄田雞的技能？,金鐘罩鐵布衫,輕功水上飄,鐵頭功,A
2008年電影《長江七號》的七仔，頭上天線是什麼顏色的？,藍色,黃色,綠色,C
2012年電影《寒戰》中，以下哪一位演員並非主演？,劉德華,郭富城,彭于晏,A
香港知名電影《無間道》中，哪一句臺詞風靡華人世界？,意義是三小，你爸只聽過義氣,出來混，遲早要還！,我在南北二路走透透,B
下列哪一部韓國電視劇，並非根據華城連環殺人案改編？,Signal,隧道,熔爐,C
下列哪個國家沒有金門大橋？,臺灣,韓國,美國,B
非洲最高的山為下列何者？,庇里牛斯山,吉力馬札羅山,安地斯山,B
非洲最南端的區域叫做？,快樂腳,旺角,好望角,C
將埃及與西亞分割的運河叫做？,蘇博士運河,蘇東坡運河,蘇伊士運河,C
毛利人的家族部落建築叫做？,帕,堡,寨,A
毛利人各族要開戰之前，都會先跳什麼舞來威脅對方？,Haka,Waka,Naka,A
白澳政策是澳洲反移民的種族主義政策，當時反對哪一洲移民？,非洲,南美洲,亞洲,C
2018年南北韓高峰會（文金會），會談主題是？,兩韓統一,朝鮮半島無核化,共同籌備亞運會,B
印度的寶萊塢位於？,利雅德,孟買,新德里,B
全球第一個同性婚姻合法化的國家是？,比利時,荷蘭,西班牙,B
1980年代，比利時國家足球隊在國際球壇擁有_____之稱？,紅魔,藍戰士,黑貓,A
以下何者並非荷蘭之特色？,風車,木鞋,百合花,C
荷蘭在2002年，通過____的合法化？,同性婚姻,墮胎,安樂死,C
在西班牙語裡「波多黎各」的意思是？,富裕之島,貪婪之島,治癒之島,A
帛琉的國旗是哪兩個顏色組成？,紅白,黃藍,黃綠,B
下列何者是帛琉安加爾島的官方語言之一？,法語,日語,西班牙語,B
聖克里斯多福與尼維斯聯邦主要島嶼是什麼島？,珊瑚礁島,火山島,大陸島,B
以下哪一個島是世界第一大島？,格陵蘭,澳洲,吉貝島,A
在第幾屆世界聖誕老人大會中，格陵蘭被認為是聖誕老人真正的故鄉？,20,30,40,C
因紐特人不喜歡被稱作愛斯基摩人是因為它帶有什麼貶義的意思？,不洗澡的人,吃生肉的人,愛說謊的人,B
格陵蘭的開發者是？,紅鬍子艾瑞克,大鬍子艾德森,短鬍子艾麗絲,A
以下何者並非丹麥文化的重要組成之一？,守時,忠誠,謙遜,B
丹麥人家裡來客人會習慣做什麼？,升國旗,掛襪子,做甜點,A
丹麥人喜歡拿什麼東西作為禮物？,花,咖啡豆,茶杯,A
丹麥人以什麼交通工具為主？,腳踏車,電車,公車,A
最著名的丹麥民間傳說形象之一「尼森小人」通常住在家裡的哪裡？,壁爐,閣樓,庭院,B
最著名的丹麥民間傳說形象之一「尼森小人」身體是什麼顏色？,綠色,藍色,灰色,C
以下哪個童話並非安徒生所寫？,拇指姑娘,木偶奇遇記,冰雪女王,B
以下哪個童話並非安徒生所寫？,醜小鴨,小紅帽,國王的新衣,B
斯堪地那維亞社群中對個人的一種看法，其特點是否定個人的成就，叫做？,高德溫法則,洋特法則,南風法則,B
人們開始定居在冰島之時代所寫下的散文史詩，叫做？,冰島布魯特,冰島薩迦,冰島奧德賽,B
冰島沒有以下哪個運輸服務？,巴士,輪船,鐵路,C
冰島現在有幾個國家公園？,3,4,5,A
以下哪像並非冰島主要發電方式？,核能,地熱,水力,A
愛爾蘭特產的古比芝士，在發售前三週開始要每天？,以鹽水刷洗,曝曬在陽光底下,浸泡在果酸中,A
撒尿小童位在於哪個城市？,盧森堡,哥本哈根,布魯塞爾,C
著名漫畫《丁丁歷險記》作者是哪一國人？,奧地利,丹麥,比利時,C
「歐洲足總比賽史上最黑暗的一小時」是在說哪一件慘劇？,希爾斯堡慘劇,布拉德福德球場火災,海賽爾慘劇,C
下列何者並非布魯塞爾的主要語言？,法語,荷蘭語,德語,C
瑞典著名美食不包括下列何者？,肉丸,焗烤麵,鹼漬魚,B
在北歐國家相當著名的「定向運動」，起源國是？,瑞士,瑞典,挪威,B
北歐國家重要節日「仲夏節」，是要慶祝哪個節氣的到來？,夏至,秋分,驚蟄,A
古代歐洲人們相信在仲夏節前夕摘取什麼草藥，將會有神奇的治癒效果？,燈芯草,金盞花,小茴香,B
伴侶島位在哪一國家？,紐西蘭,芬蘭,智利,B
英國的巨石陣傳說不包括下列何者？,巨人傳說,惡魔傳說,餓狼傳說,C
英國巨石陣的石柱，因為發現有青銅斧頭的雕刻，所以有一派學者推論其為？,天文觀測站,古墓,日晷的一種,C
著名民主化運動「布拉格之春」發生於一國家？,捷克斯洛伐克,波蘭,烏克蘭,A
科奈克太陽神廟是哪一個宗教的聖地？,佛教,婆羅門教,錫克教,B
科奈克太陽神廟被設計成什麼東西的形狀，有12對輪子裝飾和七匹馬在拉？,戰車,花轎,神轎,A
科奈克太陽神廟的雕刻顯示出當時人們對哪一科學有深刻的認知？,神經學,生物學,解剖學,C
泰姬瑪哈陵被認為是蒙兀兒建築的最精美的例子，其建築風格並未結合了下列哪項？,波斯建築,洛可可建築,印度建築,B
泰姬瑪哈陵在建築美學上，最引人注意的是？,完全對稱,大片落地窗,長型拱廊,A
印度詩人泰戈爾用極其優美的詩句盛讚泰姬瑪哈陵是「一滴永恆的_____」。,水珠,淚珠,酒滴,B
泰姬瑪哈陵周圍種植了大量的_____，來吸收二氧化硫以免其坍塌。,落羽松,桑樹,白千層,B
哪一顆印度鑽石現在鑲嵌於伊莉莎白王后冠上，並保存於溫莎堡中？,光之山,塔韋尼埃之藍,梵天之眼,A
埃及豔后克麗歐佩特拉七世，其實是哪裡人？,波斯人,日耳曼人,希臘人,C
烏克蘭主要宗教為？,錫克教,天主教,東正教,C
俄羅斯著名小說家列夫·托爾斯泰的哪一小說以烏克蘭為歷史背景？,《復活》,《戰爭與和平》,《安娜·卡列尼娜》,A
烏克蘭的世界遺產不包括下列哪一項？,聖索菲亞大教堂,克里姆林宫,基輔洞窟修道院,B
布拉格之春國際音樂節每年於幾月幾日舉行開幕式？,3月28日,5月12日,10月15日,B
布拉格之春國際音樂節每次開幕演出的序曲，都是斯美塔那的哪一個作品？,《我的祖國》,《理查三世》,《被出賣的新嫁娘 》,A
布拉格國際馬拉松比賽於每年幾月舉辦？,5月,6月,9月,A
布拉格的舊城廣場豎立著哪一位宗教改革先驅被羅馬教廷燒死的紀念碑？,馬丁・路德,喀爾文,胡斯,C
布拉格哪一幢建築的外型象徵著捷克斯洛伐克從共產主義政權向議會民主制度的過渡？,跳舞的房子,布拉格天文鐘,約翰·列儂牆,A
西班牙傳說人物「唐璜」在文學作品中代名詞是？,騎士,情聖,掃把星,B
哪一個城市被稱為西方文明的搖籃？,雅典,君士坦丁堡,羅馬,A
智慧女神雅典娜因為給予了人們什麼而雅典這座城市因他而命名？,橄欖樹,戰馬,天秤,A
橄欖樹在希臘神話中代表？,繁華的經濟,戰爭的勝利,和平的豐收,C
農耕時代被修建在山區的軍事要塞稱為？,祭壇,衛城,劇場,B
帕德嫩神廟的石柱是哪一種型態？,科林斯柱式,多立克柱式,愛奧尼亞柱式,B
義大利北部人被稱作Polentoni，意思是？,鄉巴佬,愛吃玉米糕的人,懶惰的人,B
西班牙中的巴塞隆納人被稱作Catalufos，意思是？,自大又驕傲的人,為反對而反對的人,不識字的人,B
希臘神話中掌管冥府的神祇為？,哈得斯（黑帝斯）,波塞頓,宙斯,A
希臘神話中象徵智慧、戰爭的神祇為？,雅典娜,希拉,阿瑞斯,A
希臘神話中的阿芙蘿黛蒂象徵什麼？,酒、慶典和狂歡,戰爭、暴力和血腥,愛、美和慾望,C
以下哪個球隊並非芝加哥的球隊？,公牛,紅襪,小熊,B
哪一個著名咖啡製造商名稱來自於《白鯨記》中的大副斯達巴克？,BARISTA COFFEE,Mr. Brown Café,Starbucks,C
在北美，每年的二月二日，哪一種動物擔任了預報時令的任務？,土撥鼠,獾,熊,A
美國土撥鼠日的旁蘇托尼小鎮，負責預側天氣的土撥鼠叫做？,摩爾,費爾,圖爾,B
伊朗曆每年最後一個星期三會舉辦什麼節日，是新年系列節慶的前奏？,蘆葦節,跳火節,亡靈節,B
史瓦濟蘭蘆葦節最初的目的是希望少女可以？,避免婚前性行為,多學習家務,聽從父母的命令,A
墨西哥的哪一個節日，幾乎是與中華文化的清明節相當？,聖靈節,萬聖節,亡靈節,C
印度種姓制度中階層最低的為何？,首陀羅,吠舍,婆羅門,A
日本的勞動力調查，因為什麼事件而統一把福島、宮城、岩手三縣撇除不列入統計？,311大地震,新燃岳火山爆發,泰利颱風橫掃,A
中國古代將「沒有功名、沒有官職或沒有知識的平民」稱作？,白丁,小廝,伙計,A
馬達加斯加的文化中，「哈希納」意思為？,神聖生命之力,強大豐收之力,幸運避邪之力,A
英國的查爾斯王子，是現在英國王位的第幾順位繼承人？,2,3,4,A
英國的威廉王子，是現在英國王位的第幾順位繼承人？,2,3,4,B
英國的哈利王子，是現在英國王位的第幾順位繼承人？,3,5,6,C
英國已故王妃黛安娜的逝世，最大爭議點在？,司機保羅酒駕超速,狗仔隊見死不救,查爾斯王子婚姻不忠,B
三明治的出現是因為第四代三明治伯爵喜愛玩什麼，常常廢寢忘食而被發明的？,高爾夫球,魔術方塊,橋牌,C
英國的甜點文化以哪一種甜點為代表？,提拉米蘇,布丁,鬆餅,B
蘇格蘭的飲食文化中較少使用下列哪一項？,蔬菜,海鮮,辛香料,C
下列哪一項並非娘惹菜的經典菜餚？,叻沙,炸魚薯條,黑果悶雞,B
流行在東南亞，並且名稱取自中國移民和馬來原住民通婚的女性後裔的飲食叫做？,約翰麵包,暹羅麵,娘惹菜,C
新加坡司令是什麼？,一種軍官位階,一種雞尾酒,一種公佈消息的方式,B
國際調酒師協會將哪一款雞尾酒定為官方雞尾酒？,血腥瑪莉,螺絲刀,粉紅佳人,B
哪一款雞尾酒被大部分人認為是世界上最難喝的雞尾酒？,血腥瑪莉,螺絲刀,粉紅佳人,A
哪一個酒因為口味香甜蓋過酒精味，容易使人不知覺的飲用過量，因此又稱為失身酒？,長島冰茶,乾馬丁尼,柯夢波丹,A
土耳其冰淇淋因為其中哪一個原料，使他可以拉長不易斷開？,蘭莖粉,乳香脂,香草精,A
土耳其軟糖通常被製作成什麼形狀？,小熊形狀,長圓柱形,小正方體,C
日本女生走路容易內八是因為？,生性害羞,政府規定,從小跪坐,C
2018年文金會《板門店宣言》中的要點之一，並不包含下列何者？,文在寅秋季訪問平壤,兩韓將共同參加夏季奧運會,在北韓開城設立聯合辦事處,B
2018年文金會所立下協議叫做？,《朝鮮停戰協定》,《板門店宣言》,《北南共同宣言》,B
2017年大陸劇《那年花開月正圓》的歷史年代為？,清雍正,清光緒,民國初期,B
墨西哥脆餅通常不會沾哪一種醬一起吃？,和風醬,酪梨醬,塔塔醬,A
墨西哥脆餅通常在一餐中是哪一階段的菜餚？,點心,主餐,開胃菜,C
木糠布甸來自於哪一國家的甜點？,葡萄牙,奧地利,義大利,A
在美加國家中，在哪一種餐廳內餐後會出現幸運餅乾？,速食餐廳,中餐廳,日式餐廳,B
西方國家的幸運餅乾，起源於哪裡？,中國西安,日本東京,泰國曼谷,B
日本的鹹燉蛋稱為？,茶碗蒸,玉子燒,親子丼,A
「沒有考慮到實際需求，造成產業在短時間內出現繁榮，但卻很快衰退」稱為哪個效應？,蝴蝶效應,蛋塔效應,破窗效應,B
印度咖哩角一般是什麼形狀？,三角柱形,圓球狀,金字塔型,C
鞋底燒餅的名稱由來是因為？,形狀像布鞋鞋底,製作過程須以腳踩扁,平民放在鞋裡帶著吃,A
鞋底燒餅最傳統的做法是將什麼夾在裡面一起吃？,花生粉,蛋,燻肉,C
椰絲糯米糕是源自於哪裡的蒸蛋糕？,馬來西亞,菲律賓,新加玻,B
日文中漢字「方向音痴」指的是一個人？,唱歌老是走音,沒有方向感,看不懂樂譜,B
日本兒童節時，家裡若是有小男生，會做什麼事？,掛鯉魚旗,擺人型娃娃,穿和服參加祭典,A
日語中漢字「高飛車」是什麼意思？,飆車,雲霄飛車,盛氣凌人,C
日語中漢字「水臭」是什麼意思？,水很臭,氣氛很差,很客套、見外,C
日語中漢字「整形外科」是指哪一類別的診所？,皮膚科,骨科,美容診所,B
日語中漢字「早口言葉」是什麼意思？,繞口令,口頭禪,古代諺語,A
日語中漢字「人蔘」是指什麼？,紅蘿蔔,白蘿蔔,山藥,A
日語中漢字「床」是指什麼？,床墊,地板,榻榻米,B
日語中漢字「汽車」是指什麼？,汽車,拖車,火車,C
日語中漢字「ＯＯ放題」是什麼意思？,免費,買一送一,吃/喝到飽,C
日語中漢字「替玉」是什麼意思？,加一顆蛋,加一球麵,換一碗湯,B
日語中漢字「会計」是什麼意思？,結帳,清算財務,計算營收,A
日語中漢字「両替」是什麼意思？,兌幣、兌鈔,交換,賒帳,A
日語中漢字「割引」是什麼意思？,豐收、收割,介紹、引介,優惠、折價,C
日語中漢字「八百屋」是指什麼？,雜貨店,米店,蔬果店,C
日語中漢字「交番」是指什麼？,消防局,警察局,衛生所,B
日語中漢字「焼き鳥」是指什麼？,烤雞,燒肉,烤鳥蛋,A
日語中漢字「大根」是指什麼？,馬鈴薯,山藥,白蘿蔔,C
日語中漢字「荷物」是指什麼？,行李,荷包,御守,A
日語中漢字「風邪」是什麼意思？,被邪神纏身,感冒了,氣氛陰森森的,B
日語中漢字「注文」是什麼意思？,注音符號,注意事項,點餐,C
日語中漢字「手数料」是什麼意思？,手術費,手續費,手機費,B
日語中漢字「激安」是什麼意思？,超便宜,超激進,超安全,A
可麗餅是源自於哪裡的一種食物？,法國,英國,日本,A
可樂餅是源自於哪裡的一種食物？,法國,英國,日本,C
日語中漢字「二重瞼」是什麼意思？,雙眼皮,雙重人格,雙面人,A
日語中漢字「生徒」是什麼意思？,學生,信徒,服務生,A
日語中漢字「喧嘩」是什麼意思？,辯論,熱鬧,打架,C
日語中漢字「穴場」是什麼意思？,熱門景點,私房景點,冷門景點,B
日語中漢字「筋肉」是什麼意思？,魔鬼筋肉人,肌肉,有功夫無懦夫,B
日語中漢字「機嫌」是什麼意思？,情緒,罪惡,親情,A
日語中漢字「大家」是什麼意思？,在座的各位,暴發戶,房東,C
日語中漢字「扇風機」是什麼意思？,電風扇,吹風機,抽油煙機,A
日語中漢字「年頃」是什麼意思？,一百公頃,年資,年紀,C
日語中漢字「一夜漬」是什麼意思？,臨時改變主意,臨陣磨槍,臨場反應,B
日語中漢字「守宮」是什麼意思？,蜥蜴,壁虎,蜈蚣,B
日語中漢字「胡瓜」是什麼意思？,主持人名字,下面一位！,小黃瓜,C
日語中漢字「空港」是什麼意思？,機場,港口,氣象站,A
日語中漢字「無理」是什麼意思？,做不到,無理取鬧,沒根據,A
日語中漢字「鍵」是什麼意思？,鍵盤,鑰匙,開關,B
日語中漢字「相手」是什麼意思？,相親對象,相撲選手,對手,C
日語中漢字「夜店」是什麼意思？,喝酒跳舞的地方,24小時便利店,夜晚攤販,C
日語中漢字「靴下」是什麼意思？,氣墊,鞋跟,襪子,C
日語中漢字「弱虫」是什麼意思？,膽小鬼,菜鳥,邊緣人,A
日語中漢字「彦星」是什麼意思？,北極星,牛郎星,天津四,B
日語中漢字「財布」是什麼意思？,記帳本,錢包,絲綢,B
日語中漢字「唐辛子」是什麼意思？,辣椒,山葵,芥末,A
日語中漢字「包丁」是什麼意思？,廚師,菜刀,包子,B
日語中漢字「茸」是什麼意思？,蘑菇,鹿茸,鹿耳朵裡的毛,A
日語中漢字「世話」是什麼意思？,冷漠,安慰,照顧,C
日語中漢字「愛人」是什麼意思？,情人,夫妻,小三,C
日語中漢字「切手」是什麼意思？,菜刀,郵票,沾板,B
日語中漢字「下着」是什麼意思？,褲子,內衣,內褲,C
日語中漢字「浮気」是什麼意思？,單戀,花心,失戀,B
在西方文化中，蘋果糖最常在哪一個節日中出現？,萬聖節,感恩節,聖誕節,A
世界甜甜圈日是為了哪一個戰爭中，婦女免費提供甜甜圈給士兵，而設立？,獨立戰爭,第一次世界大戰,珍珠港事變,B
知名品牌瑞士三角巧克力的形狀，是代表哪一座山？,庇里牛斯山,高加索山,阿爾卑斯山,C
糖果「金太郎貽」因為不管怎麼切，橫斷面都一樣，故也被比喻何種社會現象？,眾說紛至,眾口一詞,眾口鑠金,B
健達出奇蛋的起源地是？,法國,比利時,義大利,C
健達出奇蛋在哪一國家被禁止販售或出口？,美國,日本,中國,A
中國大陸三年困難時期，哪一種糖果因為可以替代牛奶而知名？,森永牛奶糖,大白兔奶糖,健達繽紛樂,B
棒棒糖的起源地是？,西班牙,葡萄牙,英國,A
牛軋糖在澳門被稱作？,黏牙糖,蝴蝶糖,扭結糖,C
一種把甜豆、果凍等東西一同摻在沾著煉奶的碎冰裡食用的菲律賓甜點，叫做？,摩摩渣渣,雪酪,哈囉哈囉,C
雪酪與一般冰淇淋最大差別在於他沒有什麼原料？,色素,牛奶,水果,B
在日本，使用搗碎的糯米並加冰淇淋的冰品甜點叫做雪米糍，又稱作？,麻糬冰淇淋,抹茶麻糬冰,茶凍霜淇淋,A
消化餅乾因為哪一個原料而被稱作消化餅乾？,蘇打粉,發酵粉,低筋麵粉,A
餅乾「法蘭酥」的起源地為？,法國,義大利,希臘,B
水信玄餅是哪一國的著名甜點？,中國,南韓,日本,C
日本的水信玄餅長得像？,水滴型大果凍,圓形狀元糕,雨滴狀杏仁餅,A
車輪餅的另一個名稱是？,鯛魚燒,吊鐘燒,今川燒,C
淺草寺三大名物不包括？,人形燒,雷峰塔,五重塔,B
日本甜點「八橋」名稱來自傳說不包括以下哪個？,紀念日本箏曲之祖,歷史地點三河國八橋,江戶時代公主親手製作,C
日本父母在七五三節時會給小孩吃哪種糖？,松露饅頭,千歲飴,宇治金時,B
日本七五三節中，下列哪一個需去神社參拜的歲數與性別配對錯誤？,五歲男童,七歲男童,三歲女童,B
宇治金時現在通常指稱為哪種口味組合？,抹茶紅豆,珍珠奶茶,薄荷巧克力,A
宇治金時是日本的什麼樣的甜點？,麻糬,大福,刨冰,C
花見糰子通常是哪三色？,紅白藍,綠粉白,黃綠紅,B
月見糰子通常都是什麼時候吃？,中秋節賞月時,櫻花季賞花時,楓葉季賞楓時,A
羊羹一般都以什麼做為材料？,奶油,紅豆,芋頭,B
日本金平糖其實是哪一國傳教士傳入日本？,荷蘭,葡萄牙,西班牙,B
多啦A夢最喜歡吃哪一種日本點心？,銅鑼燒,紅豆大福,糰子,A
日本伴手禮「紅葉饅頭」是哪一個縣的名產？,宮崎縣,青山縣,廣島縣,C
2017年泰國電影《模犯生》是以2014年哪一場考試中國學生在泰國考場舞弊事件為劇本？,SAT,GRE,ACT,A
2016年美國電影《出神入化2》並未在哪一城市取景拍攝？,澳門,雪梨,倫敦,B
英國演員班奈狄克・康柏拜區因為哪一部電視劇而一戰成名？,《霍金》,《豪斯醫生》,《新世紀福爾摩斯》,C
下列哪部電影並非英國演員班奈狄克・康柏拜區主演？,《模仿遊戲》,《出神入化》,《奇異博士》,B
2016年美國電影《奇異博士》並未在哪一國家取景拍攝？,印度,尼泊爾,英國,A
虛構人物夏洛克・福爾摩斯的死對頭是誰？,約翰·華生,莫里亞蒂教授,哈德遜夫人,B
虛構人物夏洛克・福爾摩斯住在倫敦哪裡？,貝翰街221號B,貝克街221號C,貝克街221號B,C
2016年美國電影《地獄》並未在哪一國家取景拍攝？,奧地利,義大利,匈牙利,A
2016年美國電影《地獄》主題圍繞在哪一個人物上？,查理大帝,但丁,達文西,B
以丹麥畫家莉莉・埃爾伯的生活為靈感而做的電影是？,101忠狗,丹麥女孩,維多莉亞,B
2014年法國電影《露西》並未在哪一國家取景拍攝？,法國,臺灣,西班牙,C
以下何人並非自殺突擊隊的一員？,哈莉·奎茵,殺手鱷,魅惑女巫,C
以下何人並非自殺突擊隊的一員？,燄魔,小丑,死亡射手,B
2017年美國電影《牠》故事背景在哪一個國家？,美國,加拿大,德國,B
小說《暮光之城》中狼人對某人命中註定的保護稱作？,命定,註定,必定,A
2014年美國電影《變形金剛4：絕跡重生》並未在哪一城市取景拍攝？,重慶,香港,上海,C
2014年中韓臺合資電影《重返20歲》主要是講述什麼劇情？,返老還童,穿越時代,預見未來,A
香港漫畫《老夫子》作者是誰？,王澤,王紹偉,王杰,A
2009年美國電影《被出賣的臺灣》以什麼為背景？,國共內戰,政府遷臺,白色恐怖,C
知名美國業餘街頭攝影師薇薇安·邁爾，其主業是？,老師,記者,保母,C
號稱世界上最大的美食節的「芝加哥美食節」每年在什麼時候舉行？,夏天,秋天,冬天,A
