嘉南平原與蘭陽平原的形成原因是?,河川堆積,海水堆積,地殼抬升,A
甲午戰爭後，下列哪個亞洲國家得以獨立？,越南,朝鮮,緬甸,B
甲午戰爭後美國基於自身利益，提出了哪項政策避免中國遭瓜分？,門戶開放政策,領事裁判權,片面最惠國待遇,A
兼具工業與國際貿易發展重心的是中國哪個發展帶？,東部,中部,西部,A
監獄中的空中大學致度是為了何種矯正方式?,教育,宗教,道德,A
檢察官針對犯罪行為向法院提請的訴訟稱為?,檢訴,公訴,上訴,B
將稀釋的尿液澆到花圃上，可以使花木茂盛，是因為尿液中含有：,氮,磷,鈣,A
降水量的單位是?,cm,mm,m,B
金國被蒙古滅亡後，原金國境內的契丹人應該被分在哪一種等級？,蒙古人,色目人,漢人,C
金門國家公園的景色為何?,原民文化,大理石峽谷,戰地風光,C
近年來被刪除在太陽系外的行星是？,海王星,冥王星,天王星,B
精緻農業是?,包裝精緻,量少抬價,注重品質,C
九一八事變後，國民政府所採取的態度為何？,放棄剿共，對日作戰,與共產黨合作抗日,消極應付，積極剿共,C
就臺灣而言，東部區域擁有哪項優勢？,交通,人口,環境,C
就天擇說的演化觀點，請問下列哪種生物的族群較容易綿延下去？,稀少的石虎,斷裂生殖的渦蟲,田野的麻雀,C
居住在蛤仔難地區的臺灣人民有機會接觸到下列哪個宗教呢?,基督教,天主教,神道教,B
舉凡結婚、生子、逛街、甚至死亡都和我國哪部法律關係密切？,憲法,民法,社維法,B
靠賄選選上總統者是誰呢?,曹錕,袁世凱,孫文,A
利瑪竇所屬的教派規定其修士需有豐富的科學知識，請問：他是隸屬於哪個教派？,耶穌會,方濟會,鳳凰會,A
歷史上西班牙人曾占領臺灣哪些地方呢?,臺江內海,蛤子灘,諸羅縣,B
聯合東印度公司屬於哪個國家呢?,印度,荷蘭,西班牙,B
林鳳營鮮乳屬於何種產業呢?,養殖業,酪農業,觀光業,B
林則徐與下列哪個事件有關連呢?,英法聯軍,太平天國,鴉片戰爭,C
六朝建都於建康，對中國歷史發展有何貢獻？,社會階級的消除,江南的開發,佛教造像藝術的發達,B
綠島的溫泉，是屬於哪種溫泉？,火山,海底,洞穴,B
綠島屬於哪個行政單位轄管呢?,屏東縣,花蓮縣,臺東縣,C
綠色植物藉著哪一種作用，將儲存於體內的能量釋放出來？,光合作用,呼吸作用,蒸散作用,B
羅斯福路四段一號，這是屬於哪種為治表示方法呢?,相對位置,絕對位置,網格座標,B
滿七歲的珊寶今年即將進入小學就讀，這是受到哪項基本權利的保障？,受益權,自由權,參政權,A
毛澤東認為龐大的人力可以取代技術完成任何目標，因在他推行下列何政策？,徵召紅衛兵,土法煉鋼,文化大革命,B
沒有根、莖、葉等器官的分化，應該屬於哪一類生物？,藻類,蘚苔,蕨類,B
面對媒體報導不實，有哪個機關可以依法懲處?,經濟部,消保會,NCC,C
民國85年為我國政治史上重要里程碑，請問發生了什麼事?,直接民選總統,省長民選,直轄市長選舉,A
民國二十五年，主張「停止內戰一致抗日」之軍事政變為何?,九一八事變,西安事變,一二八事變,B
民國六十八年發生的「美麗島事件」，其主要的訴求為何？,地方自治,開放探親,政府解嚴,C
民主國家修憲多有相關門檻的限制，這是基於憲法的何種特性?,最高性,補充性,安定性,C
明朝政府因為倭寇的肆虐，因而實施海禁。倭寇是指下列何者？,荷蘭商人,臺灣漁民,日本海盜,C
明代哪一位皇帝以「廷杖」侮辱大臣，並廢除宰相制度，集國家大權於一身？,明太祖,明成祖,明神宗,A
明鄭時期的臺北屬於哪個行政區呢?,承天府,萬年縣,天興縣,C
明鄭時期的臺南地區屬於哪個行政區呢?,承天府,萬年縣,天興縣,A
明鄭時期高屏地區隸屬於哪個行政區呢?,承天府,萬年縣,天興縣,B
目前生物科技主要是以何種物質作為操作工具？,DNA,RNA,HNA,A
目前已知地球海洋最大的深度為幾公尺？,5500,11000,8800,B
哪個國際組織其成員國的關係是屬於經貿合作的關係？,APEC,IAEA,ICRC,A
哪個國家為目前世界上面積第四大國，且有五千年悠久的歷史？,印度,美國,中國,C
哪個區域大致位於大興安嶺及橫斷山脈以西，面積占中國疆域大半以上?,東部,西部,北部,B
哪個時代開始派兵駐守澎湖呢?,元,明,清,B
哪個時期的臺灣被稱為東都呢?,鄭成功,鄭經,乾隆年間,A
哪個時期的臺灣被稱為東寧呢?,鄭成功,鄭經,乾隆年間,B
哪條地理界線以北是小麥、大豆、棉花及溫帶水果的栽培區？,秦嶺、淮河,黑河至騰衝一線,長江流域,A
哪位學者習慣以寓言故事表現自由曠達的處世觀?,老子,莊子,荀子,B
哪一個不是促成碳循環的重要動力？,物質燃燒,臭氧破洞,微生物分解,B
哪一個朝代，常可見美麗的胡女當壚賣酒或載歌載舞、呈現多元的社會風貌？,宋,元,唐,C
哪一類生物可能是多細胞動物的祖先？,原核生物,原生菌類,原生動物,C
南亞地區冬季能夠不受到季風的影響，是因為有下列哪座山脈的屏障？,喜馬拉雅山,崑崙山,西高指山,A
內流區內流河形成的主要原因為何？,高山雪水融化,地下水滲出,陣雨積水成河,A
內蒙古草原因過度挖採髮菜而受到嚴重破壞，下列何者不是其引發的問題？,草原退化,沙塵暴,河川淤積,C
農家生活忙碌可看出臺灣農業經營的哪項特色？,老年化,耕地大,集約高,B
諾曼第登陸發生在哪一個國家？,西班牙,德國,法國,C
歐美各國能夠前來臺灣港口進行貿易，與下列哪一場戰爭的戰後條約有關？,甲午,中法,英法聯軍,C
葡萄牙人曾在哪裡建立商業據點？,馬尼拉,澳門,巴達維亞,B
青藏高原的成因和下列哪個地形區最為相似？,歐洲大平原,北極地區,阿爾卑斯山,C
青年下鄉計畫主要是為了解決臺灣鄉村面臨的哪種問題？,公共建設不足,勞動人口老化,居住品質下降,B
清朝末年的傳統士紳，亦是虔誠的佛教徒。他對何人的主張最有可能感到不滿？,洪秀全,孫中山,袁世凱,A
清代的漢人要如何才能合法的從事拓墾工作？,設籍在福建省,申請執照,與原住民結婚,B
清代臺灣三寶不包括下列何者？,茶葉,稻米,樟腦,B
清領後期來臺的外國傳教士大多透過何種方式吸引臺人入教？,社會救濟,醫療教育,就業補助,B
清領前期，政府對臺灣的原住民採取什麼措施？,禁止雙方接觸,高壓懷柔,兼容並蓄,A
清領時期的何地以茶產業盛行呢?,鹿港,大稻埕,鹿耳門,B
清領時期臺灣南北運輸最大困難是?,氣候,河川,塞車,B
清末對臺治理轉趨積極，其中在行政方面有何改革？,廢除渡台禁令,增設臺北府,建造西式砲台,B
清末自強運動的興起，與下列何者無關呢?,英法聯軍,太平天國,鴉片戰爭,C
請問：下列哪一本書是元朝時的考試定本？,《四書集注》,《藝文志》,《資治通鑑》,A
請問梅雨的形成主要原因？,溫差過大,季節交替,季風交替,C
請問四角柱有幾個頂點？,12,8,6,B
請問四角柱有幾個面？,6,8,12,A
請問下列何者為雌花一定不會具備的構造？,花柱,花藥,胚藸,B
請問有嚴重高齡化的地區，其性別比應該會是?,90,100,110,A
請問有重男輕女觀念的地區，其性別比應該會是?,90,100,120,C
全世界戒嚴最久的地區是?,北韓,古巴,臺灣,C
人口素質的高低，通常以下列何者做為判斷的標準？,平均收入,教育程度,集中程度,B
人口外移十分嚴重之地區，其社會增加率可能為下列何者?,0,-5,5,B
人類細胞中與決定性別有關的「性染色體」有幾對？,46,23,1,C
人民可以針對行政行為提醒訴願，這是哪項基本權呢?,受益權,自由權,參政權,A
人民可以自行提請司法救濟，這是哪項基本權呢?,受益權,自由權,參政權,A
人獸形玉器應屬於哪個時代的產物？,新石器早期,新石器中期,新石器晚期,C
日本出兵山東並提出二十一條要求時，袁世凱的職稱為何者？,內閣總理,臨時大總統,大總統,C
日本富士山的勝景來自下列哪個地理特徵?,四周環海,季風氣候,板塊交接帶,C
日本何種建設最易激起原住民武力抵抗？,興建糖廠,發展林業,縱貫鐵路,B
日本雖然位於季風氣候區內，但是冬季仍有充沛的降水，其根本原因為何？,黑潮暖流,季風經過,鋒面雨,B
日本政府治臺政策改採內地延長，標榜日臺合一。這股風潮為何？,民族自決,社會主義,種族主義,A
日月潭水力發電廠建成於哪個時期呢?,清領後期,日治時期,荷治時期,B
日治時期，將姓氏改為日本姓是為了響應何種政策？,內地延長,皇民奉公,皇民化運動,C
日治時期，臺灣人民的平均壽命明顯提高。這與下列哪個因素的關聯性最低？,藥物進步,普設診所,公衛提升,C
日治時期的臺灣總督享有至高無上的權力是因為哪項法令授權？,六三法,馬關條約,三一律,A
日治時期哪項水利設施的興建，為嘉南平原的農業發展奠定基礎？,日月潭發電,桃園大圳,嘉南大圳,C
日治時期為調查民俗習慣所組成的單位稱為?,臺灣調查社,民俗調查社,舊慣調查會,C
如果要到大肚山上去看星星，最適合搭乘下列哪種交通工具？,船舶,汽車,火車,B
若1950年的中國青年加入「志願軍」，他會被派到何國戰鬥呢？,北韓,蘇聯,越南,A
若想尋找熱帶雨林景觀，我們應從哪條經緯線通過的位置著手？,赤道,極圈,本初子午線,A
若要觀察一地的土地利用狀況，應該使用下列何種地圖呢?,衛星影像圖,等高線地形圖,地形剖面圖,A
若要拍攝清朝攻臺的主要戰爭場面，應到哪裡取景最適當？,淡水,澎湖,基隆,B
若要研究民初文體的變革，她應參考下列哪本小說較適當?,《紅樓夢》,《狂人日記》,《三國演義》,B
三北防護林體系工程橫跨東北西部、華北北部，植栽應以哪種方向為主？,東南-西北,東-西,東北-西南,C
沙漠植物的開花和下列哪一環境因子最有關？,光線,溫度,雨水,C
少年事件處理法中有關假日輔導及保護管束是由誰負責的呢?,法官,少保官,警察,B
蛇常常吐舌頭，是為了？,散熱,幫助呼吸,找獵物,A
社會階級嚴明，貧富差距懸殊，最可能是對哪個國家的描述？,斯里蘭卡,尼加拉瓜,印度,C
設立恆春縣城的人是?,劉銘傳,沈葆楨,邵友濂,B
設置廈門、深圳等出口特區，是何人政策,江澤民,毛澤東,鄧小平,D
生物科技業的主要特色？,勞力密集,資源密集,技術密集,C
聲請公正第三人居間協商的制度，稱作?,和解,訴願,調解,C
十六世紀時，許多外國勢力在東亞競爭，這些外國勢力不包含何者？,英國,荷蘭,西班牙,A
十三行文化遺址在新北市哪裡發現？,八里,三峽,淡水,A
石灰岩地形的峰林最可能位於中國的何處？,青藏高原,山東丘陵,雲貴高原,C
世界各國都市化程度計算公式的分子是？,鄉村人口,都市人口,總人口,B
世族的出現與某一學術思想受到重視有關，請問：此一學術為何？,玄學,理學,經學,A
是誰清廷結束鄭氏政權，讓康熙皇帝准許立生人祠表揚他呢?,施琅,陳永華,郭懷一,A
受板塊擠壓抬升的青藏高原，日照強、風力強勁，其最可利用的能源為何？,地熱和水力,地熱能和太陽能,水力和太陽能,C
書同文是下列何者的政策?,秦始皇,唐高祖,漢武帝,A
蔬菜醃漬儲存是中國東北地區飲食的特色是受什麼因素影響？,降水稀少,日溫差大,冬季嚴寒,C
水稻的子葉是屬於？,單子葉,雙子葉,多子葉,A
水溫降到攝氏幾度下會結冰,10,4,0,C
宋代出現世界最早的紙幣，最初是四川商人用來交易的媒介，其名稱為何？,非錢,交子,銀票,B
宋人所發明的哪一項科技，使航海技術大為進步，促成日後地理大發現？,指南針,羅盤,火藥,B
訴訟標低低於多少萬元者，不得上訴至第三審級?,100,150,200,B
隨著下列哪處遺址的發現，增加了夏朝文化的可信度？,三星堆,廟底溝遺址,二里頭遺址,C
所謂的T字型是指中國沿海與黃金水道所構成之形狀，其意義為何？,交通便利,漁業發達,海岸平直,A
塔克拉瑪干沙漠的命名原於當地民族方言，其代表的意涵是?,浩瀚無垠,如太陽炙烈,進得去出不來,C
臺灣地形豐富，但缺少下列哪種地形呢?,丘陵,臺地,高原,C
臺灣的鐵路建設應該與中國哪個運動最為相關？,自強運動,戊戌變法,百日維新,A
臺灣東西部河川的分水嶺是?,中央山脈,海岸山脈,玉山山脈,A
臺灣何處港口茵丘陵遍布，腹地有限而發展受阻呢?,基隆,臺中,高雄,A
臺灣戒嚴一共持續了多少年呢?,28,38,42,B
臺灣近二十年來社會增加最多的地區是?,臺北市,新竹市,臺中市,B
臺灣近年來所面臨的人口問題，下列何者為非？,高齡化,早亡化,少子化,B
臺灣經濟由入超轉為出超，主要是下列哪項產業發展的成果？,金融業,工業,觀光業,B
臺灣哪段海岸屬於深水岩岸?,南部海岸,東部海岸,西部海岸,B
臺灣哪段海岸有豐富的珊瑚礁景觀?,南部海岸,東部海岸,西部海岸,A
臺灣哪段海岸有較多沙洲、沙灘景觀呢?,南部海岸,東部海岸,西部海岸,C
臺灣南部區域的空氣是全臺灣最糟糕的地區，這是由於哪項因素的影響？,養殖漁業,暖流經過,重工業發達,C
臺灣人常稱的紅毛是指下列何者？,菲律賓,葡萄牙,荷蘭,C
臺灣人口調查的歷史可以追溯到什麼時候？,1890年代,1910年代,1930年代,A
臺灣史上的省籍衝突處處可見，下列事件何者為非？,霧社事件,二二發事件,漳泉械鬥,A
臺灣脫離日本統治，改由中華民國政府接收，是在哪場戰事結束之後？,甲午戰爭,第一次世界大戰,第二次世界大戰,C
臺灣為何會成為候鳥的棲息地呢?,山多平原少,緯度較低,國家公園多,B
臺灣文化協會發行了一份報紙，用以宣傳，致力提升臺灣文化呢?,臺灣民報,興南日報,興民叢報,A
臺灣西部人口多於東部的主要原因是?,地形,氣候,土壤,A
臺灣許多成衣廠商陸續將工廠遷移往東南亞的主要原因為何？,氣候,勞資,法規,B
臺灣於何時舉辦第一次地方自治選舉？,清領後期,日本統治時期,解嚴初期,B
臺灣與日本皆屬「東亞島弧」，有關這兩個國家的地理特徵，何者正確？,平原多分布在西部,降水集中於冬季,內河航運皆不發達,C
臺灣早期設置糖廠所考慮的工業區位因素為何？,市場,外銷,交通,C
臺灣戰後初期，政府推動「國語運動」，主要目的為下列何者？,專制統治,方便溝通,進用臺人,A
臺中和花蓮之間的自然阻隔是?,大甲溪,中央山脈,海岸山脈,B
太平洋板塊和歐亞板塊交接處所形成的一條島弧鍊位於哪個區域中？,北亞,東亞,南亞,B
唐代海外貿易十分興盛，政府於下列何地設置市舶司，增加關稅的收入？,廣州,泉州,上海,A
唐代中期後的政局問題，不包括下列何者？,外戚,宦官,黨爭,A
提出以改革開放取代階級鬥爭，是何人政策?,江澤民,毛澤東,鄧小平,D
同意外國人可以在首都使館區內駐軍。這是以下哪個條約？,《馬關條約》,《辛丑和約》,《天津條約》,B
外籍配偶新生子女應列入影響臺灣人口成長的哪種因素類型？,自然,社會,國際移動,B
完全行為能力人至少要年滿幾歲呢?,16,18,20,C
完全責任能力人至少要年滿幾歲呢?,16,18,20,B
偽造文書罪是違反哪項法律？,智財法,行政法,刑法,C
為了響應政府的哪項政策，臺灣開始出現加工廠取代外國進口物資?,進口替代,出口導向,產業升級,A
我國離島式基礎工業區位於哪個區域?,北部區域,東部區域,中部區域,C
我國目前有哪些環島交通系統呢?,鐵路,高速公路,捷運,A
屋簷有百步蛇與祖靈人像的雕刻，是哪個民族的特色呢?,阿美族,排灣族,賽夏族,B
午後雷陣雨是屬於哪種降雨型態呢?,對流雨,鋒面雨,季節雨,A
西班牙人曾在哪裡建立商業據點？,馬尼拉,澳門,巴達維亞,A
西漢初採行的是哪個學派的政治思想？,道家,法家,儒家,A
西漢時的儒生若想進入中央的太學，則必須研讀哪種書籍？,四書,五經,論語,B
喜馬拉雅山脈的隆起並且持續增高，這是由於哪種因素所造成？,位於中洋脊,經歷冰河的侵蝕,位於板塊接觸帶,C
下列對鄭經的描述，何者正確？,響應三藩之亂,被施琅擊敗,分置萬年縣與天興縣,A
下列關於改革興起的原因，何者正確？,自強運動：甲午戰敗,戊戌變法：戊戌政變,立憲運動：日俄戰爭,A
下列何地生產的瓷器最為有名？,景德鎮,左鎮,朱仙鎮,A
下列何人對於宜蘭地區開墾有重要貢獻?,吳沙,鄭經,鄭成功,A
下列何者不能表示地形的起伏呢?,等高線圖,分層設色圖,拓譜圖,C
下列何者不是比例尺的表示方法?,放大法,數字法,圖示法,A
下列何者不是發生械鬥的主要原因？,語言隔閡,水源爭奪,宗教差異,C
下列何者不是加入WTO後我國產業的轉型方向?,精緻農業,休閒農業,單一作物,C
下列何者不是跨國的通訊系統？,行動電話,數位網路,無線對講機,C
下列何者不是劉銘傳的建設之一？,建設鐵路,增設臺北府,設立新學堂,B
下列何者不是秦嶺、淮河以北最具代表性的經濟作物？,茶葉,棉花,大豆,A
下列何者不是水循環的一部分,蒸發,蒸散,逕流,B
下列何者不是臺灣冬季容易發生的天然災害?,乾旱,寒害,颱風,C
下列何者不是臺灣漢移民共同的宗教信仰？,媽祖,保生大帝,土地公,B
下列何者不是喜馬拉雅山成形的主因?,歐亞板塊,印澳板塊,太平洋板塊,C
下列何者不是鄭成功治臺時推行的政策,屯墾制,放牧制,海外貿易,B
下列何者不是中國東北主要的產業活動呢?,石化工業,造船,製茶,C
下列何者不是中國古代四大發明？,指南針,火藥,占星術,C
下列何者不是中國目前面臨的人口問題？,高齡化,勞動力不足,文盲人口多,B
下列何者不屬於菌物界的生物？,黴菌,蕈類,水黴菌,C
下列何者才是「新港文書」的正確說明？,清領時期就開始整理,多是土地契約的記載,普遍用於臺灣南北,B
下列何者對於南方澳地區的觀光助益最大?,藍色公路,蔣渭水公路,北迴鐵路,B
下列何者對於死亡率的影響最小,全民健保,九年國教,流感病毒,B
下列何者非絲路所經之地?,敦煌,印度,河姆渡,C
下列何者非臺灣水土流失的主因?,濫墾濫伐,超限利用,過度放牧,C
下列何者非新石器文化遺址?,仰韶,河姆渡,二里頭,C
下列何者非子彈型人口金字塔國家需要面對的問題?,老人安養,少子化,性別比失衡,C
下列何者較可能屬於南方長江流域特有的建築物？,半穴居,茅草屋,干欄式房屋,C
下列何者具有商人身分，見證商人地位提升呢?,管仲,呂不韋,商鞅,B
下列何者設有訴願委員會?,法務部,立法院,監察院,A
下列何者是劉銘傳的建設之一？,建設縱貫鐵路,增設臺北府,設立撫墾總局,C
下列何者是造成中國人口集中東半部的可能原因？,宗教差異,地形限制,經濟發達,C
下列何者屬於「非營利組織」？,世界貿易組織,世界展望會,世界衛生組織,B
下列何者屬於從型?,死刑,褫奪公權,有期徒刑,B
下列何者屬於大陸島?,小琉球,金門,龜山島,B
下列何者屬於火山島?,小琉球,金門,龜山島,C
下列何者屬於珊瑚礁島?,小琉球,金門,龜山島,A
下列何者屬於行政救濟的範疇內?,訴願,請願,民事訴訟,A
下列何者為巴黎和會中所達成之決議呢？,山東的權益讓給日本,臺灣割讓給日本,香港委託英國代管,A
下列何者為傳教士在臺設立的學校?,臺北帝國大學,理學堂大書院,臺中州立中學,B
下列何者為日本人在臺所設立的學校?,臺北帝國大學,理學堂大書院,臺中州立中學,A
下列何者為身分關係？,繼承,租賃,借貸,A
下列何者為臺灣人自行設立的學校?,臺北帝國大學,理學堂大書院,臺中州立中學,C
下列何者為細胞分裂與減數分裂過程中相似之處？,染色體數不變,染色體複製,平均分配1次,B
下列何者為雲貴高原上的盆地呢?,大林,大里,大理,C
下列何者為周朝的兩個首都？,雒邑、北京,鎬京、雒邑,鎬京、北京,A
下列何者已知埋葬死者，可以藉此得知其宗教信仰的萌芽？,藍田人,山頂洞人,元謀人,A
下列何者有治臺先師的美譽呢?,施琅,陳永華,郭懷一,B
下列何者與地球間的直線距離最遠,冥王星,哈雷彗星,銀河系中心,C
下列何者在明鄭時期與臺灣沒有貿易往來？,日本,中國,西班牙,C
下列何者主張要徹底推翻專制政權，建立民主合眾國的新政體？,保守派,立憲派,立憲派,C
下列何者最能夠顯示三級產業的結構？,產業分工,產業分級,就業人口統計,C
下列何種地形最容易出現在沙岸地區?,潟湖,峽灣,珊瑚礁,A
下列何種屬於冰蝕地形,潟湖,谷灣,峽灣,B
下列哪個地區是目前中國第一大棉花產區？,新疆,湖北,江蘇,A
下列哪個地區最容易因為發展農業，而產生鹽鹼化問題？,華北平原,雲貴高原,塔里木盆地,C
下列哪個國家位於亞洲南端，沿著赤道由大大小小的島嶼組成,泰國,印尼,新加坡,B
下列哪個國家與中國的領土沒有相互接鄰？,俄羅斯,北韓,土耳其,C
下列哪個教會為臺灣帶來醫療人才、奠定現代醫療技術基礎?,長老教會,路德教會,浸信會,A
下列哪個沙漠成因於距海遙遠、四周被山脈圍繞而形成呢?,柴達木沙漠,蒙古戈壁沙漠,塔克拉瑪干沙漠,C
下列哪個屬於舊石器時代的屎史前文化呢?,十三行,長濱,卑南,B
下列哪個洋流沒有經過台灣?,中國沿岸流,黑潮,祕魯洋流,C
下列哪條河流屬於印度洋外流區？,怒江,烏蘇里江,額爾濟斯河,A
下列哪位女性曾有機會可以應試任官？,嘉慶年間，北京的阿華,咸豐年間，南京的小步,光緒年間，西安的阿香,B
下列哪項不須依賴通訊衛星的服務？,電影同步上映,SNG連線,氣象預報,A
下列哪項產業以「原料」為優先考慮的區位因素？,電子,水泥,紡織,B
下列哪項法規造成總統職權無限擴大，甚至使總統可無限期連任?,六三法,戒嚴令,動員戡亂臨時條款,C
下列哪項工程的進行，對中國西部區域發展較無幫助?,南水北調,西電東送,三峽大壩,C
下列哪項物品與日本位在板塊接觸帶上的地理特徵無關?,地震頻繁,溫泉盛行,櫻花美景,C
下列哪一種生物，不能進行斷裂生殖？,渦蟲,海星,水仙,C
下列哪一種岩石能形成儲油層？,頁岩,砂岩,大理岩,A
下列哪種產品不屬於技術密集的產品？,主機板,手機,球鞋,C
下列哪種方式將有助於降低人口老化的困境？,降低死亡率,提高生育率,提高死亡率,B
下列哪種工廠的經營最須擔心原料的供給問題？,紡織,皮革,水泥,C
下列哪種環境可以孕育出較豐富的生態系呢?,高溫少雨,低溫多雨,高溫多雨,C
下列哪座山呈現東北─西南走向？,喜馬拉雅山,武夷山,秦嶺,B
下列水利設施，何者位於高雄?,瑠公圳,曹公圳,八堡圳,B
下列水利設施，何者位於臺北?,瑠公圳,曹公圳,八堡圳,A
下列水利設施，何者位於中部地區?,瑠公圳,曹公圳,八堡圳,C
下列選項中哪一種植物沒有花粉？,鐵線蕨,蘇鐵,孟宗竹,A
下列有關商代的特色，何者敘述錯誤?,甲骨文記事,盤庚遷都,最早使用青銅器,C
下列有關無脊椎動物的敘述，何者錯誤？,皆為肉食,軟體動物種類最多,棘皮動物都在海中,B
下列有關細菌的敘述，何者正確？,肉眼無法見得,直接存在細胞質,細胞壁與植物相同,C
下列有關新石器文化的特徵，何者正確？,以漁獵為生,使用陶器,以採食維生,B
下列有關玉米的敘述何者正確？,會開花,軸根系,有形成層,A
夏季時，牧民會將牲畜趕往山上，邊走邊吃草。何處可見這種景觀？,天山,怒山,武夷山,A
現行的中華民國憲法制定於民國幾年呢?,35,36,37,B
憲法條文多半簡單扼要，是基於憲法的何種特性?,最高性,補充性,原則性,C
向警察局報案是屬於?,公訴,自訴,告訴,C
新疆地區的農業和人口大多分布於何處？,山麓地帶,河谷地區,山中谷地,A
新疆與甘肅的絲綢之路旅遊盛行，但不包括下列何者景點?,月牙泉,炊井,布達拉宮,C
新竹科學工業園區主要是以哪種產業為主？,鋼鐵,營造,電子,C
星期制的引入發生於哪個時期呢?,清領後期,日治時期,荷治時期,B
行為能力除了考量年齡外，亦考慮?,智商,財產,精神狀態,C
形容一個人「八卦」是指愛道人是非，形容一個人「八股」則是指什麼？,愛說別人閒話,思想不知變通,做事有條理,B
興建攔沙壩會導致下列哪種問題呢?,海岸線後退,沙岸變長,三角洲過大,A
訓誡是由誰所負責執行的呢?,法官,少保官,警察,A
訓政時期的政治理念為何？,以黨治國、以黨建國,多方共治，共享太平,人民當家，公投表決,A
訓政時期自民國幾年開始呢?,15,16,17,C
鴉片戰爭、甲午戰爭、日俄戰爭三者的共同之處為何？,戰場都在中國,中國都戰敗,都促成救國運動,A
鴉片戰爭、英法聯軍、八國聯軍等事件，哪個國家皆有參與其中呢?,英國,法國,日本,A
羊水的功用是?,保護,新陳代謝,給予營養,A
陽明山國家公園屬於下列哪個火山群呢?,大屯,雪山,陽明,A
一個以「市場區位」為主的工廠，其特色是?,原料重,產品易碎,勞力需求高,B
一個以「原料區位」為主的工廠，其特色是?,產品易碎,原料超重,勞力需求高,B
一個圓形對折三次，請問分成幾等份？,4,8,16,B
依《少年事件處理法》，少年犯了最輕本刑幾年以上之罪方會以刑法處罰?,3,5,7,B
因此哪個機關被授權可以訂定命令，以補法律不足？,立法院,行政機關,地方議會,B
印度大平原形成的原因，與下列哪種地形作用力的關係最密切？,火山作用,河川沖積,造山運動,B
印度人眼中的聖河是下列哪一條呢?,恆河,印度河,布拉瑪普得拉河,A
印度約有近半的民眾生活疾苦，導致此現象的主因為何？,人口過多,戰亂不已,水災嚴重,A
印尼、菲律賓等國都是火山、地震活動頻繁的地區，與下列和者有關？,板塊交界帶,四周環海,緯度高低,A
印尼、泰國、印度這三個國家中，最不容易看到下列哪種景象？,濕婆神像,清真寺,教堂,C
櫻花鉤吻鮭主要生活在臺灣的哪一條河川呢?,淡水河,曾文溪,七家灣溪,C
由於黃河哪項特有的水文特徵，使得水位產生劇烈變化?,斷流現象,含沙量大,流量不穩,C
有「鄭氏諸葛」之稱的人是誰？,顏思齊,沈光文,陳永華,C
有關「西安事變」的敘述，何者正確？,劫持毛澤東,張學良兵諫,共產黨元氣大傷,B
有關1930年代總督府所辦理地方選舉，哪個描述與史實不符？,達成全面自治,半數官派,少數男性可投票,A
有關梅雨的敘述，下列何者正確？,發生於一、二月,開始的時間稱為入梅,各地結束時間都相同,B
有關人面蜘蛛的敘述，下列何者錯誤？,節肢動物門,具有外骨骼,屬於昆蟲綱,C
